id,setId,type,correct,คำตอบที่คาด,ผลตรวจ,จำนวนชิ้นเฉลย,หมายเหตุ
gen-chap-18-interest-and-value-of-money-q30,gen-chap-18-interest-and-value-of-money,mc,1,"$112{,}682.50$ บาท",เจอแต่ไม่อยู่ท้าย,29,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q31,gen-chap-18-interest-and-value-of-money,mc,2,"$64{,}945.93$ บาท",เจอแต่ไม่อยู่ท้าย,29,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q32,gen-chap-18-interest-and-value-of-money,mc,3,"$30{,}387.66$ บาท",เจอแต่ไม่อยู่ท้าย,29,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q33,gen-chap-18-interest-and-value-of-money,mc,0,"$44{,}499.82$ บาท",เจอแต่ไม่อยู่ท้าย,27,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q34,gen-chap-18-interest-and-value-of-money,mc,1,"$147{,}005.97$ บาท",เจอแต่ไม่อยู่ท้าย,27,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q35,gen-chap-18-interest-and-value-of-money,mc,2,"$25{,}915.13$ บาท",เจอแต่ไม่อยู่ท้าย,27,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q36,gen-chap-18-interest-and-value-of-money,mc,3,"$68{,}384.34$ บาท",เจอแต่ไม่อยู่ท้าย,27,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q37,gen-chap-18-interest-and-value-of-money,mc,0,"เลือก A: รับ $20{,}000$ บาทวันนี้",ไม่เจอเลย,26,🔴 คำตอบไม่ปรากฏในเฉลยเลย
gen-chap-18-interest-and-value-of-money-q38,gen-chap-18-interest-and-value-of-money,mc,1,"เลือก B: รับ $53{,}000$ บาทในอีก $1$ ปี",ไม่เจอเลย,26,🔴 คำตอบไม่ปรากฏในเฉลยเลย
gen-chap-18-interest-and-value-of-money-q39,gen-chap-18-interest-and-value-of-money,mc,1,ธนาคาร B (ทบต้น $6.5\%$),เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q40,gen-chap-18-interest-and-value-of-money,mc,0,ธนาคาร A (เชิงเดียว $10\%$),เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q41,gen-chap-18-interest-and-value-of-money,fill,'12',12,เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q42,gen-chap-18-interest-and-value-of-money,fill,'12',12,เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q43,gen-chap-18-interest-and-value-of-money,fill,'13',13,เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q44,gen-chap-18-interest-and-value-of-money,fill,'5',5,เจอแต่ไม่อยู่ท้าย,27,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q45,gen-chap-18-interest-and-value-of-money,fill,'10',10,เจอแต่ไม่อยู่ท้าย,27,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q46,gen-chap-18-interest-and-value-of-money,fill,'33100',33100,เจอแต่ไม่อยู่ท้าย,27,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q47,gen-chap-18-interest-and-value-of-money,fill,'27846',27846,เจอแต่ไม่อยู่ท้าย,27,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q48,gen-chap-18-interest-and-value-of-money,fill,'37830',37830,เจอแต่ไม่อยู่ท้าย,27,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q49,gen-chap-18-interest-and-value-of-money,mc,0,"$48{,}696$ บาท",เจอแต่ไม่อยู่ท้าย,27,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q50,gen-chap-18-interest-and-value-of-money,mc,1,"$36{,}048.90$ บาท",เจอแต่ไม่อยู่ท้าย,27,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q51,gen-chap-18-interest-and-value-of-money,mc,2,"$30{,}525.50$ บาท",เจอแต่ไม่อยู่ท้าย,27,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q52,gen-chap-18-interest-and-value-of-money,mc,3,"$17{,}530.56$ บาท",เจอแต่ไม่อยู่ท้าย,29,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q53,gen-chap-18-interest-and-value-of-money,mc,0,"$72{,}820$ บาท",เจอแต่ไม่อยู่ท้าย,29,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q54,gen-chap-18-interest-and-value-of-money,mc,1,"$38{,}932.81$ บาท",เจอแต่ไม่อยู่ท้าย,29,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q55,gen-chap-18-interest-and-value-of-money,mc,2,"$94{,}641.24$ บาท",เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q56,gen-chap-18-interest-and-value-of-money,mc,3,"$250{,}456.45$ บาท",เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q57,gen-chap-18-interest-and-value-of-money,mc,0,"$56{,}116.47$ บาท",เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q58,gen-chap-18-interest-and-value-of-money,mc,1,"$72{,}460.99$ บาท",เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q59,gen-chap-18-interest-and-value-of-money,mc,2,"$114{,}803.69$ บาท",เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q60,gen-chap-18-interest-and-value-of-money,mc,3,"$31{,}604.38$ บาท",เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q61,gen-chap-18-interest-and-value-of-money,mc,0,"$1{,}576.10$ บาท",เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q62,gen-chap-18-interest-and-value-of-money,fill,'4',4,เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q63,gen-chap-18-interest-and-value-of-money,fill,'6',6,เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-18-interest-and-value-of-money-q64,gen-chap-18-interest-and-value-of-money,fill,'40',40,เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-12-probability-rv001,gen-chap-12-probability,fill,'0.2',0.2,เจอแต่ไม่อยู่ท้าย,22,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-12-probability-rv002,gen-chap-12-probability,mc,1,$0.6$,เจอแต่ไม่อยู่ท้าย,22,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-12-probability-rv003,gen-chap-12-probability,mc,2,$0.4$,เจอแต่ไม่อยู่ท้าย,22,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-12-probability-rv004,gen-chap-12-probability,fill,'0.2',0.2,เจอแต่ไม่อยู่ท้าย,22,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-12-probability-rv005,gen-chap-12-probability,mc,0,$0.4$,เจอแต่ไม่อยู่ท้าย,22,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-12-probability-rv006,gen-chap-12-probability,mc,1,$0.6$,เจอแต่ไม่อยู่ท้าย,22,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-12-probability-rv007,gen-chap-12-probability,fill,'0.25',0.25,เจอแต่ไม่อยู่ท้าย,22,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-12-probability-rv008,gen-chap-12-probability,mc,3,$0.3$,เจอแต่ไม่อยู่ท้าย,22,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-12-probability-rv009,gen-chap-12-probability,mc,0,$0.5$,เจอแต่ไม่อยู่ท้าย,22,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-12-probability-rv010,gen-chap-12-probability,fill,'0.2',0.2,เจอแต่ไม่อยู่ท้าย,22,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-12-probability-rv011,gen-chap-12-probability,fill,'0.8',0.8,เจอแต่ไม่อยู่ท้าย,25,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-12-probability-rv012,gen-chap-12-probability,mc,1,$0.9$,เจอแต่ไม่อยู่ท้าย,25,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-12-probability-rv013,gen-chap-12-probability,mc,2,$0.7$,เจอแต่ไม่อยู่ท้าย,25,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-12-probability-rv014,gen-chap-12-probability,fill,'0.8',0.8,เจอแต่ไม่อยู่ท้าย,25,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-12-probability-rv015,gen-chap-12-probability,mc,0,$0.6$,เจอแต่ไม่อยู่ท้าย,25,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-12-probability-rv016,gen-chap-12-probability,mc,1,$0.9$,เจอแต่ไม่อยู่ท้าย,25,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-12-probability-rv017,gen-chap-12-probability,fill,'0.75',0.75,เจอแต่ไม่อยู่ท้าย,25,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-12-probability-rv018,gen-chap-12-probability,mc,3,$0.5$,เจอแต่ไม่อยู่ท้าย,25,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
